species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Acanthognathus_ocellatus,Myrmicinae,10.00,6,"Kaspari & Vargo, 1995",0,22.52966667,1.548297619,22.64642857,0.073702381,175.3482024,108.1121548,161.014881,0.624571429,9.440511905,1.038107143,9.313690476,0.109071429
Acanthomyrmex_ferox,Myrmicinae,53.00,2,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,25.98603846,0.587269231,25.96538462,0.022538462,237.3464231,104.6274231,226.9192308,0.442615385,8.603769231,0.798730769,8.613461538,0.093192308
Acromyrmex_balzani,Myrmicinae,1095.00,1,"Caldato et al., 2010",1,22.09179208,2.443029703,22.36039604,0.117683168,118.4827228,80.08317822,103.0628713,0.694980198,10.83368317,1.402465347,10.72128713,0.127435644
Acromyrmex_coronatus,Myrmicinae,85325.00,2,"Wetterer, 1999",1,21.75898204,1.718287425,21.92664671,0.08288024,154.6616527,103.1783533,136.5188623,0.691670659,10.41355689,1.302353293,10.24850299,0.123305389
Acromyrmex_echinatior,Myrmicinae,21548.00,52,"Ferguson-Gow, 2014; Gadau et al., 2012; Dijkstra et al., 2010; GAGA consortium",1,24.36526316,1.409947368,24.62631579,0.058315789,166.9813684,126.2552632,144.0885965,0.794052632,10.00907018,1.100578947,9.772807018,0.105947368
Acromyrmex_landolti,Myrmicinae,1000.00,1,"Beckers et al., 1989",1,22.4241165,2.117563107,22.5868932,0.105640777,115.5004563,81.98862136,96.42815534,0.806902913,10.57353398,1.280485437,10.54368932,0.12015534
Acromyrmex_lobicornis,Myrmicinae,9053.00,1,GAGA consortium,1,17.24403409,4.625579545,17.35625,0.282795455,77.05281818,45.59648864,67.69034091,0.727454545,12.15797727,1.393784091,12.20625,0.113284091
Acromyrmex_octospinosus,Myrmicinae,22005.50,10,"Ferguson-Gow, 2014; Boomsma et al., 1999; Murakami et al., 2000; Wetterer, 1999; Beckers et al., 1989",1,23.99609036,0.974927711,24.09518072,0.040963855,182.5235,109.1607892,169.1451807,0.66673494,9.987584337,1.160807229,9.884036145,0.114963855
Acromyrmex_subterraneus,Myrmicinae,4766.20,5,"Ferguson-Gow et al., 2014",1,21.52806557,2.376811475,21.73196721,0.115639344,125.277041,79.1619918,110.8827869,0.664311475,10.8562541,1.254393443,10.74139344,0.114795082
Acromyrmex_versicolor,Myrmicinae,10000.00,1,"Julian & Cahan, 1999",1,18.95286957,6.626358696,18.8173913,0.36276087,21.67946739,23.602,13.53695652,1.144934783,16.2571087,1.837652174,16.325,0.113271739
Acromyrmex_volcanus,Myrmicinae,16300.00,2,"Wetterer, 1999",1,24.4773125,0.845875,24.4375,0.0346875,242.16875,149.4479375,240.9875,0.62375,7.6638125,0.6751875,7.465625,0.0873125
Adelomyrmex_biroi,Myrmicinae,10.00,1,"Wilson, 1959",0,24.27053846,0.601769231,24.39230769,0.025076923,275.7553846,75.06069231,271.0653846,0.29,10.55530769,0.522153846,10.62307692,0.053615385
Aenictus_dentatus,Dorylinae,325000.00,2,"Schneirla, 1971; Kronauer et al., 2007",0,25.4825625,1.63590625,25.7203125,0.06828125,201.8470625,111.9829063,183.7828125,0.59,8.95475,1.0656875,8.921875,0.1166875
Aenictus_laeviceps,Dorylinae,92500.00,2,"Beckers 1989; Schneirla, 1971",0,24.43596104,2.216220779,24.76883117,0.107467532,187.642,120.4624156,166.1811688,0.683220779,9.485532468,1.50138961,9.347402597,0.153727273
Allomerus_octoarticulatus,Myrmicinae,116.00,1,"Jaffe et al., 2012",0,24.85011765,1.118852941,24.96617647,0.051235294,176.2300294,106.7645,160.3808824,0.670441176,10.29217647,1.438058824,10.11470588,0.137647059
Aneuretus_simoni,Aneuretinae,61.88,8,"Beckers et al., 1989; Jayasuriya & Traniello, 1985",1,25.12842857,0.873857143,25.15714286,0.035142857,178.4978571,120.6201429,151.6928571,0.679285714,7.528285714,1.380857143,7.3,0.183285714
Anochetus_bequaerti,Ponerinae,84.00,1,"Kaspari & Vargo, 1995",0,23.076125,1.866916667,23.36458333,0.086125,89.8915,70.09983333,73.56041667,0.876333333,11.594375,1.674958333,11.51458333,0.144916667
Anochetus_diegensis,Ponerinae,13.00,9,"Kaspari & Vargo, 1995",0,24.40107895,1.167644737,24.53486842,0.049223684,156.6812632,103.7801053,142.8934211,0.692447368,10.13731579,1.243986842,9.971052632,0.122434211
Anochetus_faurei,Ponerinae,434.00,2,"Kaspari & Vargo, 1995",0,18.7494,2.8272,19.02,0.1516,78.2182,58.248,70.96,0.7492,11.404,1.6346,11.18,0.1466
Anochetus_katonae,Ponerinae,84.00,2,"Kaspari & Vargo, 1995",0,23.73035294,1.521264706,23.87794118,0.065117647,119.6437647,90.93911765,104.8323529,0.782794118,10.34473529,1.501823529,10.30588235,0.146441176
Anochetus_levaillanti,Ponerinae,100.00,1,"Antwiki, 2015",0,18.9560566,3.94654717,19.55754717,0.215358491,38.67162264,40.33001887,24.51320755,1.070037736,14.49643396,1.687301887,14.48867925,0.116716981
Anonychomyrma_scrutator,Dolichoderinae,2500.00,2,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,23.57323077,0.851769231,23.73076923,0.036,229.575,77.57292308,221.4576923,0.392769231,10.72015385,0.733846154,10.83846154,0.073
Aphaenogaster_ashmeadi,Myrmicinae,218.50,2,"King & Porter, 2007; Tschinkel, 2011",0,18.87455357,6.371464286,19.11339286,0.352375,109.6874643,62.61683929,100.5348214,0.57175,12.19375,1.44225,12.18214286,0.118625
Aphaenogaster_dromedaria,Myrmicinae,100.00,1,"Wilson, 1959",0,23.79091667,0.839166667,23.89166667,0.035916667,247.4349167,102.1485,239.3,0.417916667,10.06425,0.729083333,10.15833333,0.073583333
Aphaenogaster_flemingi,Myrmicinae,300.00,1,"King & Porter, 2007",0,20.01318421,5.817236842,20.30394737,0.302657895,114.1999211,68.35765789,103.7013158,0.596421053,11.72207895,1.409131579,11.69210526,0.120684211
Aphaenogaster_floridana,Myrmicinae,116.50,2,"King & Porter, 2007; Tschinkel, 2011",0,19.63933962,6.060339623,19.88396226,0.316603774,112.0563396,64.46871698,103.0754717,0.574528302,12.30566038,1.450792453,12.29433962,0.118264151
Aphaenogaster_fulva,Myrmicinae,281.00,1,"Geraghty et al., 2007",0,14.73894493,8.001785507,15.06492754,0.607165217,99.71766087,52.09798261,91.99695652,0.524118841,12.16366667,1.547733333,12.17304348,0.128133333
Aphaenogaster_gibbosa,Myrmicinae,400.00,1,"Parr et al., 2017",0,13.28982533,5.851480349,12.5919214,0.47249345,60.06682096,42.56947598,51.26004367,0.73550655,10.15995197,1.98258952,10.18034934,0.195947598
Aphaenogaster_lamellidens,Myrmicinae,300.00,1,"King & Porter, 2007",0,16.42148718,7.512569231,16.68948718,0.488205128,104.3187641,55.73649744,96.06333333,0.535338462,12.43389744,1.483066667,12.3974359,0.119687179
Aphaenogaster_rudis,Myrmicinae,303.00,118,"Kaspari & Vargo, 1995",0,12.1117954,8.793396419,12.5443734,0.855680307,90.7075601,46.51406394,83.67557545,0.523084399,11.95959079,1.641695652,12.02186701,0.138997442
Aphaenogaster_senilis,Myrmicinae,1225.15,198,"Boulay et al., 2007; Cronin & Monnin, 2009, Maák et al. 2017",0,15.27886957,5.72006087,14.4826087,0.389913043,50.35355652,44.74955652,39.27478261,0.89653913,10.53046087,1.889382609,10.43956522,0.18006087
Aphaenogaster_smythiesii,Myrmicinae,275.00,60,"Iwanishi et al., 2003",0,12.93,8.27252,13.654,0.73356,95.42184,86.06388,65.236,0.94,10.18692,1.62088,10.274,0.16232
Aphaenogaster_subterranea,Myrmicinae,1500.00,2,GAGA consortium; Maák et al. 2017,0,11.16505398,6.456318766,10.99125964,0.710051414,69.17715938,38.81036247,63.20899743,0.568465296,9.178344473,1.925136247,9.416709512,0.210028278
Aphaenogaster_treatae,Myrmicinae,654.00,32,"Holldobler & Wilson, 1990; King & Porter, 2007; Tschinkel, 2011",0,15.19510762,7.921215247,15.51233184,0.577098655,97.37204484,52.54200448,89.04775785,0.551421525,12.32709417,1.513300448,12.3206278,0.123547085
Apomyrma_stygia,Apomyrminae,64.75,2,"Shik, 2008; Holldobler & Wilson, 1990",1,26.13981818,1.278636364,26.21363636,0.050363636,122.2554545,85.06236364,111.4590909,0.728909091,9.038727273,1.500090909,8.963636364,0.166818182
Apterostigma_collare,Myrmicinae,23.98,128,"Ferguson-Gow, 2014",0,24.4545,0.999727273,24.48636364,0.040863636,219.3465,146.3039545,208.7340909,0.683954545,8.199318182,0.752545455,8.013636364,0.088909091
Apterostigma_dentigerum,Myrmicinae,104.33,3,"Ferguson-Gow, 2014; Tschinkel, 2011; Kaspari & Vargo, 1995",0,24.33714286,0.804785714,24.28571429,0.033071429,194.0453214,136.1609643,173.8107143,0.757392857,8.666678571,0.710142857,8.539285714,0.082428571
Apterostigma_mayri,Myrmicinae,20.00,25,"Murakami et al., 2000",0,23.34284848,1.270787879,23.52272727,0.059757576,164.7262424,103.0788485,152.3712121,0.666181818,10.54057576,1.279393939,10.40454545,0.116848485
Apterostigma_urichii,Myrmicinae,23.00,1,"Ferguson-Gow, 2014",0,24.44525,0.809653846,24.47403846,0.033384615,179.7285577,104.1474808,165.7211538,0.596019231,9.389519231,1.081711538,9.295192308,0.115980769
Atopomyrmex_mocquerysi,Myrmicinae,65000.00,1,"Holldobler & Wilson, 1990",1,23.69870423,1.757901408,23.94295775,0.07671831,98.37202817,74.78467606,83.11549296,0.846338028,11.07932394,1.527380282,11.01197183,0.136478873
Atta_cephalotes,Myrmicinae,1500000.00,3,"Ferguson-Gow, 2014; Gadau et al., 2012; Beckers et al., 1989",1,23.66208599,1.05333758,23.80191083,0.045531847,182.6927739,112.4926688,166.8232484,0.661738854,10.09894268,1.194089172,9.991878981,0.116850318
Atta_colombica,Myrmicinae,2154761.91,7,"Ferguson-Gow, 2014; Holldobler & Wilson, 1990; Jaffe et al., 2012 ",1,23.28598058,0.665184466,23.25485437,0.029563107,200.5156699,109.5933883,196.4703883,0.577485437,9.29738835,1.106776699,9.21407767,0.117854369
Atta_laevigata,Myrmicinae,3500000.00,1,"Ferguson-Gow, 2014",1,23.62304274,1.32674359,23.76923077,0.057803419,153.6650769,102.2145812,138.1418803,0.697367521,10.41255556,1.411008547,10.25769231,0.133871795
Atta_sexdens,Myrmicinae,5833333.33,3,"Ferguson-Gow, 2014; Beckers, 1989; Jaffe et al., 2012",1,22.477664,1.980816,22.6398,0.094664,142.382592,92.400296,126.07,0.681716,10.57444,1.308048,10.4504,0.122424
Atta_texana,Myrmicinae,10000000.00,1,"Beckers et al., 1989",1,20.28657937,6.208047619,20.7797619,0.310412698,75.12003175,53.21207143,62.49166667,0.75652381,12.70307937,1.533190476,12.6718254,0.12052381
Atta_vollenweideri,Myrmicinae,5500000.00,1,"Ferguson-Gow, 2014",1,19.25127778,4.426194444,19.3875,0.233916667,84.47822222,57.20119444,72.19722222,0.723138889,12.22419444,1.428916667,12.24305556,0.115055556
Azteca_constructor,Dolichoderinae,7707.00,1,"Marting et al., 2018",1,24.32940816,0.923408163,24.36938776,0.037877551,209.5705714,139.7418367,198.4806122,0.696020408,8.743081633,0.822326531,8.581632653,0.092816327
Azteca_forelii,Dolichoderinae,50000.00,1,"Beckers et al., 1989",1,24.70072727,1.342977273,24.90681818,0.054772727,165.5998636,117.3448864,146.3227273,0.773363636,9.8335,1.110068182,9.761363636,0.109068182
Azteca_muelleri,Dolichoderinae,2583.00,2,"Nagatani et al., 2021",1,19.94585714,2.427857143,20.14761905,0.125619048,137.3022857,88.29795238,120.3952381,0.664333333,10.69309524,1.317666667,10.56666667,0.121190476
Azteca_trigona,Dolichoderinae,28000.00,1,"Wheeler, 1986",1,25.4729,0.7318,25.45,0.0283,210.5114,114.4413,206.77,0.5754,9.2234,1.1936,9.13,0.1281
Basiceros_manni,Myrmicinae,24.00,3,"Holldobler & Wilson, 1990",0,24.90536,0.84912,24.856,0.03404,228.6258,147.84808,222.742,0.66632,8.0666,0.62868,7.896,0.07748
Brachymyrmex_depilis,Formicinae,111.00,2,"Geraghty et al., 2007; King & Porter, 2007",0,14.09061988,7.495116959,14.37378168,0.706651072,83.78892788,50.23615789,73.90633528,0.648536062,12.62546784,1.810912281,12.67095517,0.1448577
Brachymyrmex_patagonicus,Formicinae,550.00,1,"Keefer, 2016",0,18.40681395,3.070015504,18.5375969,0.210589147,102.7780233,78.06727907,83.36007752,0.854612403,11.58393798,1.547426357,11.60658915,0.132744186
Brachyponera_chinensis,Ponerinae,31.80,1,"Gotoh & Ito, 2008",0,15.67983099,7.198478873,16.27077465,0.558788732,138.6347676,104.5128873,110.209507,0.775943662,9.10384507,1.436915493,9.055633803,0.154859155
Brachyponera_luteipes,Ponerinae,193.00,1,"Kikuchi et al., 2007",0,22.29523636,3.387972727,22.85181818,0.249772727,145.3063909,114.3587364,118.6572727,0.821245455,9.739818182,1.845418182,9.55,0.184836364
Brachyponera_sennaarensis,Ponerinae,1082.00,14,"Dejean & Lachaud, 1994",1,24.37539344,2.125663934,24.65860656,0.090385246,83.00216393,78.63772131,58.07090164,1.068786885,12.43522951,2.082491803,12.42704918,0.163959016
Buniapone_amblyops,Ponerinae,100.00,1,GAGA consortium,0,24.97825,1.764375,25.36875,0.074291667,203.1168333,142.4547917,167.1791667,0.710291667,10.17583333,1.895416667,9.933333333,0.179125
Calomyrmex_laevissimus,Formicinae,250.00,1,"Holldobler & Wilson, 1990",0,22.9997,0.9147,23.16,0.0404,207.5774,80.9328,205.195,0.4054,10.546,0.7988,10.69,0.0786
Camponotus_aethiops,Formicinae,1850.00,2,"Laffort et al., 1991; Beckers et al., 1989",1,11.73860742,6.837554688,11.55507813,0.716732422,62.95598047,39.71622266,55.82001953,0.645089844,9.692136719,1.977746094,9.894042969,0.203457031
Camponotus_americanus,Formicinae,3560.00,1,"Geraghty et al., 2007",1,13.96177834,8.456551637,14.36662469,0.675287154,92.03488413,49.32831486,84.18967254,0.554924433,12.37920151,1.591264484,12.39760705,0.129702771
Camponotus_castaneus,Formicinae,350.00,1,"King & Porter, 2007",1,15.84069811,7.703070081,16.14986523,0.532727763,102.0296496,54.49773585,93.8296496,0.536291105,12.15394879,1.504983827,12.14501348,0.124431267
Camponotus_chromaiodes,Formicinae,3560.00,1,"Geraghty et al., 2007",1,13.44234139,8.450516616,13.76404834,0.682758308,97.27266163,48.50102417,90.37628399,0.500202417,12.08985196,1.593534743,12.12356495,0.132728097
Camponotus_compressus,Formicinae,5000.00,1,"Mysore et al., 2009",1,22.05282353,4.120558824,22.64852941,0.283558824,125.7776471,136.7809412,66.39558824,1.054205882,11.00432353,2.227676471,11.31470588,0.202617647
Camponotus_consobrinus,Formicinae,5500.00,1,"Fjerdingstad & Crozier, 2006",1,16.27746629,4.795016854,16.33511236,0.299898876,55.0154382,40.52372472,45.94578652,0.758061798,12.91873034,1.996668539,13.01853933,0.156983146
Camponotus_discolor,Formicinae,70.00,1,"King & Porter, 2007",1,17.02841096,7.89869863,17.55342466,0.524972603,75.14256849,50.62987671,64.59246575,0.710910959,12.73210274,1.571643836,12.70787671,0.124191781
Camponotus_fellah,Formicinae,10000.00,1,GAGA consortium,1,20.66462745,6.053431373,21.15098039,0.312176471,19.51676471,23.57023529,9.765686275,1.423019608,12.22405882,1.443627451,12.3245098,0.118019608
Camponotus_festinatus,Formicinae,3000.00,1,"Jaffe et al., 2012",1,18.40163934,6.249807377,18.57540984,0.360413934,42.40751639,39.1775123,29.43196721,1.011610656,15.14027049,1.810758197,15.1875,0.120040984
Camponotus_floridanus,Formicinae,10000.00,1,"King & Porter, 2007",1,20.91441304,5.337304348,21.24456522,0.262967391,114.6908043,72.14719565,102.2304348,0.628891304,11.53020652,1.380391304,11.5048913,0.120097826
Camponotus_herculeanus,Formicinae,7479.83,6,"Akre et al., 1994; Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,4.341115956,9.091225966,4.637314172,6.844702676,60.73947671,34.98638553,53.74271556,0.607896928,10.62810902,2.058243806,10.73899901,0.203404361
Camponotus_japonicus,Formicinae,1500.00,1,GAGA consortium,1,11.51746243,9.094184971,12.33959538,-0.155606936,111.7515723,85.89564162,86.03872832,0.80665896,9.642560694,1.434554913,9.667052023,0.149202312
Camponotus_laevigatus,Formicinae,1000.00,1,"Akre et al., 1994",1,9.195817204,7.242854839,8.953763441,1.056295699,53.10004839,48.36566129,38.8733871,0.891607527,15.18511828,2.615204301,15.25080645,0.180956989
Camponotus_lateralis,Formicinae,1000.00,1,"Parr et al., 2017",1,13.50075926,6.322041667,13.06284722,0.513175926,61.24996759,43.7915625,51.94988426,0.739298611,9.886717593,1.827365741,9.987847222,0.185256944
Camponotus_ligniperda,Formicinae,5500.00,1,"Jaffe et al., 2012",1,8.212781316,7.002036093,8.132271762,1.209112527,70.3123482,38.07711253,64.40690021,0.542055202,8.635757962,2.054067941,8.887791932,0.240494692
Camponotus_modoc,Formicinae,16825.25,20,"Akre et al., 1994",1,7.277790909,7.680084848,7.297424242,27.17026061,60.31461212,46.23166061,48.79878788,0.776060606,14.35390303,2.584269697,14.36666667,0.191227273
Camponotus_nawai,Formicinae,300.00,1,"Satoh, 1989",1,13.80225,7.882075,14.2575,0.596775,155.7272,95.20655,135.39875,0.6073,8.53275,1.211525,8.545,0.141825
Camponotus_nearcticus,Formicinae,69.00,1,"Geraghty et al., 2007",1,12.26777565,8.722062609,12.72904348,1.17058087,81.54603652,45.59915826,73.60747826,0.590526957,12.34825217,1.729474783,12.40582609,0.14184
Camponotus_novaeboracensis,Formicinae,9633.33,3,"Akre et al., 1994; Kaspari & Vargo, 1995",1,7.120291954,9.826708046,7.79862069,2.357822989,71.11089885,37.79558161,64.22954023,0.562809195,11.82048276,1.944531034,11.95862069,0.167478161
Camponotus_pennsylvanicus,Formicinae,2024.40,5,"Akre et al., 1994; Geraghty et al., 2007; Beckers et al., 1989",1,12.43047614,8.854467259,12.91426193,0.937690344,86.03412875,46.18125638,78.45621532,0.559005549,12.1842586,1.657295228,12.23773585,0.137943396
Camponotus_pilicornis,Formicinae,1000.00,1,"Parr et al., 2017",1,13.8232314,5.830892562,13.01652893,0.438958678,55.89552893,44.03029752,45.95950413,0.793991736,10.33618182,1.96231405,10.30661157,0.188942149
Camponotus_rufipes,Formicinae,509.00,1,"Diniz-Filho et al., 1994",1,20.61313402,2.612123711,20.84097938,0.133654639,117.7124536,76.14646392,103.0762887,0.676113402,11.03563402,1.324994845,10.93634021,0.118242268
Camponotus_sericeus,Formicinae,425.00,2,"Basalingappa et al., 1986; Beckers et al., 1989",1,24.24802312,3.093589595,24.58294798,0.133028902,65.91786127,66.18871676,42.22080925,1.179398844,12.26976879,1.943606936,12.29913295,0.158554913
Camponotus_singularis,Formicinae,1000.00,1,GAGA consortium,1,24.06251163,2.315813953,24.63023256,0.104744186,177.8282558,126.2756279,148.6895349,0.764976744,9.828627907,2.02055814,9.586046512,0.194488372
Camponotus_socius,Formicinae,302.20,15,"King & Porter, 2007; Tschinkel, 2005; Tschinkel, 2011",1,19.86871429,5.938350649,20.13246753,0.309883117,114.2475195,67.40527273,103.8551948,0.589623377,11.98105195,1.418701299,11.95974026,0.118805195
Camponotus_subbarbatus,Formicinae,3560.00,1,"Geraghty et al., 2007",1,12.86599457,8.622336957,13.21983696,0.71948913,95.50908696,46.92395109,88.99646739,0.491717391,12.00182609,1.641201087,12.05217391,0.137940217
Camponotus_vicinus,Formicinae,21678.86,8,"Akre et al., 1994",1,10.15588829,7.610913514,10.10468468,1.081165766,43.53227568,38.01083964,32.41594595,0.872392793,15.31265946,2.417374775,15.36441441,0.164953153
Camponotus_yamaokai,Formicinae,30.80,14,"Ghosh & Cronin, 2021",1,12.77751429,8.077971429,13.20428571,0.673657143,142.8800286,88.21402857,123.5242857,0.613657143,8.891971429,1.275714286,8.897142857,0.143171429
Cardiocondyla_batesii,Myrmicinae,207.50,2,"Schrempf et al., 2005; Heatwole & Muir 1991",0,17.19581356,6.026661017,16.58644068,0.359067797,33.08776271,30.65962712,25.00762712,0.993881356,11.32832203,1.494372881,11.25084746,0.133355932
Cardiocondyla_elegans,Myrmicinae,204.00,42,"Lenoir et al., 2007",0,12.98275833,6.678525,12.83416667,0.56985,66.227775,44.722275,56.89583333,0.689766667,9.681058333,1.830675,9.895833333,0.188658333
Cardiocondyla_paradoxa,Myrmicinae,50.00,1,"Holldobler & Wilson, 1990",0,23.33222222,0.754888889,23.42222222,0.033111111,240.5506667,81.04422222,237.4388889,0.339888889,10.07611111,0.737666667,10.15555556,0.073888889
Cardiocondyla_thoracica,Myrmicinae,70.00,1,"Holldobler & Wilson, 1990",0,24.74428571,1.134571429,24.98571429,0.045285714,221.6664286,118.7902857,181.5285714,0.723571429,9.832,0.774285714,9.871428571,0.086142857
Cardiocondyla_venustula,Myrmicinae,100.00,350,"Jacobs & Heinze, 2017",0,19.95928571,3.593071429,20.74642857,0.192285714,69.76085714,69.04314286,50.86071429,1.081357143,13.57578571,1.935714286,13.51785714,0.143214286
Carebara_affinis,Myrmicinae,210.00,1,"Wang et al., 2020",1,24.60852206,2.019823529,25.03566176,0.095242647,169.2755294,123.8077132,139.0647059,0.797911765,9.879367647,1.739654412,9.73125,0.169875
Carebara_diversa,Myrmicinae,175600.00,5,"Kaspari & Vargo, 1995; Beckers et al., 1989",1,25.31134286,2.309638095,25.81333333,0.096133333,154.5165048,126.6432857,124.0057143,0.838761905,9.630371429,1.967666667,9.42,0.195885714
Carebara_pygmaea,Myrmicinae,11000.00,6,"Holldobler & Wilson, 1990",1,26.11616129,0.925193548,26.17096774,0.035096774,209.7465484,125.379129,189.8225806,0.619709677,9.127935484,1.280290323,9.006451613,0.137677419
Carebara_urichi,Myrmicinae,438.67,3,"Holldobler & Wilson, 1990; Beckers et al., 1989",1,24.00298438,1.3848125,24.20234375,0.059796875,176.5145938,118.2652188,157.0613281,0.711960938,9.802875,1.14509375,9.623828125,0.115179688
Cataglyphis_bicolor,Formicinae,2000.00,1,"Beckers et al., 1989",1,18.564864,6.101136,18.1344,0.345824,31.36516,28.865664,23.546,1.074856,11.980528,1.545712,11.8964,0.13016
Cataglyphis_bombycina,Formicinae,3106.90,22,"Aron et al., 2016; Heatwole & Muir 1991",1,21.27983529,6.587023529,21.61588235,0.3146,9.860176471,10.4178,6.561176471,1.424776471,13.01736471,1.048141176,12.99647059,0.081870588
Cataglyphis_emmae,Formicinae,485.71,38,"Jowers et al., 2013",1,20.95281481,6.713962963,20.92222222,0.331296296,12.09807407,13.28040741,7.662962963,1.214703704,12.8302963,1.012666667,12.79444444,0.079518519
Cataglyphis_floricola,Formicinae,127.70,14,"Ruano & Tinaut, 1993; Amor et al. 2017",0,17.7795,5.267,17.1125,0.2965,49.25925,51.9715,34.6875,1.055,10.617,1.8655,10.6125,0.17525
Cataglyphis_holgerseni,Formicinae,3000.00,1,"Aron et al., 2016",1,22.772125,6.0113125,23.446875,0.267125,8.5225,12.733375,2.76875,1.53275,13.0479375,1.299625,13.125,0.0995
Cataglyphis_livida,Formicinae,147.00,17,"Timmermans et al., 2010",1,15.21925926,7.13362963,15.56666667,0.558444444,46.36059259,43.52937037,35.32037037,1.072518519,11.14785185,2.06662963,11.26111111,0.188111111
Cataglyphis_piliscapa,Formicinae,752.40,57,"Pearcy & Aron, 2006",1,13.15235294,6.111764706,12.46764706,0.474529412,57.12029412,39.08341176,49.22647059,0.697882353,10.29570588,1.757470588,10.31470588,0.170411765
Cataglyphis_rosenhaueri,Formicinae,726.00,11,"Ruano, 1993",1,15.15432,6.13048,14.214,0.41508,48.99004,44.6346,38.496,0.90624,11.43924,2.3176,11.332,0.20188
Cataglyphis_rubra,Formicinae,1400.00,1,"Heatwole & Muir, 1991",1,20.57888571,6.535057143,20.54857143,0.3354,18.17774286,19.18602857,12.23714286,1.238885714,12.21422857,1.231885714,12.15714286,0.103142857
Cataglyphis_sabulosa,Formicinae,185.72,29,"Timmermans et al., 2008",0,23.10053846,5.897153846,23.83461538,0.261923077,14.35084615,21.28969231,3.8,1.542384615,12.24607692,1.157153846,12.34615385,0.095846154
Cataglyphis_savignyi,Formicinae,536.20,13,"Leniaud et al., 2011",1,20.8820375,5.9901625,21.09375,0.2999625,18.5060125,21.8209875,9.836875,1.3770875,12.27435,1.2943875,12.280625,0.1065
Cataglyphis_tartessica,Formicinae,154.30,184,"Amor & Ortega, 2014, Amor et al. 2017, Amor et al. 2021",0,17.721,5.43425,17.0375,0.30675,50.70925,53.44625,35.8125,1.054,11.1745,2.0335,11.1625,0.181
Cataulacus_mckeyi,Myrmicinae,246.32,76,"Debout et al., 2009; Debout et al., 2005",0,26.7685,0.9825,26.95,0.037,237.8955,144.338,219.725,0.6065,7.0165,0.9145,7.05,0.1305
Centromyrmex_bequaerti,Ponerinae,347.22,9,"Dejean & Feneron, 1996",1,23.48002778,1.396888889,23.80555556,0.06225,124.0676944,92.08997222,111.6430556,0.823194444,11.04280556,1.672583333,10.86527778,0.144833333
Centromyrmex_sellaris,Ponerinae,408.00,1,"Holldobler & Wilson, 1990",0,23.88728205,1.644384615,24.15769231,0.071692308,110.0038205,85.53625641,92.81025641,0.842820513,11.22769231,1.774076923,11.13589744,0.157794872
Cephalotes_minutus,Myrmicinae,150.00,1,GAGA consortium,1,24.0789542,1.505973282,24.29790076,0.064522901,150.2876641,107.5354542,130.8917939,0.754259542,10.31509924,1.263083969,10.17290076,0.120419847
Cephalotes_persimilis,Myrmicinae,508.00,1,"Powell & Peretz, 2021",1,24.00333333,2.16137037,24.33703704,0.091851852,99.30581481,79.027,80.71296296,0.813814815,11.29451852,1.495666667,11.19814815,0.131111111
Cephalotes_rohweri,Myrmicinae,191.00,1,"Powell et al., 2017",1,20.57353846,6.492769231,20.53076923,0.338384615,30.143,34.34484615,16.4,1.125692308,15.22976923,2.067923077,15.36923077,0.136153846
Cephalotes_varians,Myrmicinae,1000.00,1,"Beckers et al., 1989",1,24.64292308,2.290846154,24.96923077,0.093346154,119.4659615,90.33026923,99.52884615,0.756576923,9.711730769,0.985576923,9.626923077,0.102538462
Cerapachys_sulcinodis,Dorylinae,780.88,34,"Mizuno et al., 2022",0,22.72389744,2.908794872,23.3,0.168307692,140.5110769,104.898,119.9769231,0.782948718,9.824538462,1.951,9.594871795,0.187589744
Crematogaster_abstinens,Myrmicinae,1291.00,10,"Martins Segundo et al., 2017",0,23.99759677,1.397822581,24.13629032,0.061112903,141.4553871,96.14303226,131.116129,0.715209677,9.66,1.242241935,9.567741935,0.127145161
Crematogaster_ashmeadi,Myrmicinae,10000.00,1,"King & Porter, 2007",0,17.95217007,6.930877551,18.22040816,0.406027211,106.1528878,60.06343878,96.30612245,0.57427551,12.37184354,1.445370748,12.32704082,0.117129252
Crematogaster_auberti,Myrmicinae,650.00,1,"Parr et al., 2017",0,14.30466129,5.804865591,13.49677419,0.423225806,52.89520968,42.43163978,43.07688172,0.817413978,10.47921505,1.917731183,10.43198925,0.183467742
Crematogaster_biroi,Myrmicinae,148.96,25,"Peeters et al., 2013",1,21.93512,4.5094,22.754,0.2268,139.48332,116.23712,107.06,0.86356,8.50988,1.45512,8.428,0.1688
Crematogaster_dohrni,Myrmicinae,31318.50,2,"Holldobler & Wilson, 1990",0,25.90213333,1.587533333,26.29333333,0.063066667,147.2364,122.1282,113.6933333,0.851933333,8.6762,1.680733333,8.436666667,0.1866
Crematogaster_elegans,Myrmicinae,300.00,1,"Holldobler & Wilson, 1990",0,23.4275,0.7595,23.55,0.032,417.4325,93.74,417.175,0.242,11.6835,0.4935,11.75,0.0475
